SeqNum,UtcDate,UtcTime,AcqTime,PDOP,Long,Lat,Alt.m.,TotCount.cps.,Potassium...,Uranium.ppm.,Thorium.ppm.,UpDet.cps.,X.meters.,X.meters..1,xy
73070,19/3/2024,1:14:00,999992,2.02543,149.8881256,-30.2588554,291.619,1582.75528,2.97487,-2.67161,17.27234,2.00222,291.642,100,TRUE
73071,19/3/2024,1:14:01,999992,2.02526,149.8881154,-30.2588814,291.0407,1654.00729,3.89285,6.79605,3.74049,11.0067,291.064,100,TRUE
73072,19/3/2024,1:14:02,999991,2.02508,149.888105,-30.258905,290.6171,1604.97904,3.43072,1.77073,9.63934,6.00366,290.64,100,TRUE
73073,19/3/2024,1:14:03,999992,2.02491,149.8880952,-30.2589264,290.3576,1634.99571,3.9783,2.82441,2.37922,6.00366,290.38,100,TRUE
73074,19/3/2024,1:14:04,999992,2.02473,149.8880873,-30.2589504,289.9973,1609.463,2.02789,2.09197,13.18334,7.00637,290.02,100,TRUE
73075,19/3/2024,1:14:05,999991,2.02456,149.8880778,-30.258972,290.9405,1540.93997,3.84543,2.35432,11.36361,7.00427,290.963,100,TRUE
73076,19/3/2024,1:14:06,999992,2.02439,149.8880686,-30.2589951,291.8883,1552.94574,3.86272,0.13345,15.17515,5.00305,291.911,100,TRUE
73077,19/3/2024,1:14:07,999991,2.02421,149.8880588,-30.2590164,292.6918,1569.8006,2.4428,5.74165,10.99926,11.00561,292.715,100,TRUE
73078,19/3/2024,1:14:08,999992,2.02404,149.8880501,-30.2590379,292.8734,1699.88517,4.37567,2.46979,22.08456,9.00999,292.896,100,TRUE
73079,19/3/2024,1:14:09,999991,2.02386,149.8880412,-30.2590605,292.6527,1607.98087,2.68331,2.0909,13.17864,7.00427,292.675,100,TRUE
73080,19/3/2024,1:14:10,999992,2.02369,149.8880323,-30.2590813,293.0901,1558.63748,3.9485,-0.77045,9.90909,3.00123,293.113,100,TRUE
73081,19/3/2024,1:14:11,999992,2.02351,149.8880244,-30.2591031,292.5526,1662.17848,4.0688,0.92395,9.7313,5.00355,292.575,100,TRUE
73082,19/3/2024,1:14:12,999991,2.02334,149.888016,-30.2591271,291.8832,1587.80978,2.78693,0.45343,18.71235,6.00306,291.906,100,TRUE
73083,19/3/2024,1:14:13,999992,2.02316,149.8880072,-30.259151,291.1199,1529.54331,2.918,4.8979,11.0968,10.0101,291.143,100,TRUE
73084,19/3/2024,1:14:14,999991,2.02299,149.8879973,-30.2591752,290.4628,1559.57517,3.08554,0.92467,9.73499,5.00506,290.486,100,TRUE
73085,19/3/2024,1:14:15,999992,2.02281,149.8879868,-30.2591985,290.2458,1530.77917,2.49588,0.66008,11.5437,5.00255,290.269,100,TRUE
73086,19/3/2024,1:14:16,999992,2.02264,149.8879757,-30.2592211,290.2125,1530.08483,2.68019,4.57579,7.55305,9.00639,290.235,100,TRUE
73087,19/3/2024,1:14:17,999991,2.42276,149.8879641,-30.2592444,290.0076,1609.65996,2.67928,4.57398,7.55004,9.00369,290.03,100,TRUE
73088,19/3/2024,1:14:18,999992,2.02228,149.8879524,-30.2592668,289.8748,1565.64035,2.77275,0.18987,20.52487,6.00246,289.898,100,TRUE
73089,19/3/2024,1:14:19,999991,2.02211,149.8879413,-30.2592881,290.1235,1620.63684,3.00228,-0.65649,20.62952,5.00506,290.146,100,TRUE
73090,19/3/2024,1:14:20,999992,2.02193,149.8879309,-30.2593084,290.5748,1558.79343,2.70612,3.521,14.81042,9.00458,290.598,100,TRUE
73091,19/3/2024,1:14:21,999991,2.02176,149.8879226,-30.2593288,290.685,1594.97293,2.76995,2.67449,14.90292,8.00488,290.708,100,TRUE
73092,19/3/2024,1:14:22,999992,2.02158,149.8879147,-30.2593507,290.2257,1617.66162,1.82571,1.88356,20.3434,8.00327,290.248,100,TRUE
73093,19/3/2024,1:14:23,999992,2.0214,149.8879091,-30.2593697,289.7253,1610.10763,2.82646,0.66178,11.55496,5.00655,289.748,100,TRUE
73094,19/3/2024,1:14:24,999991,2.02123,149.8879045,-30.2593893,289.3807,1615.3084,3.80002,2.46861,22.0772,9.0073,289.404,100,TRUE
73095,19/3/2024,1:14:25,999992,2.02105,149.8878993,-30.2594073,289.3291,1537.47508,3.52765,-2.0305,24.33298,4.00124,289.352,100,TRUE
73096,19/3/2024,1:14:26,999991,2.02087,149.8878972,-30.2594251,288.6631,1524.6251,3.3572,2.93703,13.08477,8.00328,288.686,100,TRUE
73097,19/3/2024,1:14:27,999992,2.0207,149.8878901,-30.2594441,288.5851,1620.825,3.16239,4.89472,11.08998,10.00509,288.608,100,TRUE
73098,19/3/2024,1:14:28,999992,2.02052,149.8878842,-30.2594612,288.2142,1552.41114,2.89336,0.39743,13.3649,5.00455,288.237,100,TRUE
73099,19/3/2024,1:14:29,999991,2.02034,149.8878771,-30.259478,288.691,1609.14249,1.2152,0.19037,20.53181,6.00426,288.714,100,TRUE
73100,19/3/2024,1:14:30,999992,2.02016,149.8878711,-30.2594949,288.8913,1592.49208,2.66853,1.82649,14.9884,7.00216,288.914,100,TRUE
73101,19/3/2024,1:14:31,999991,2.01999,149.8878655,-30.2595129,288.5785,1631.66898,3.44383,2.03345,7.82224,6.00246,288.601,100,TRUE
73102,19/3/2024,1:14:32,999992,2.01981,149.8878598,-30.2595299,288.2607,1578.64567,2.91485,0.33976,8.0037,4.00164,288.283,100,TRUE
73103,19/3/2024,1:14:33,999991,2.01963,149.8878539,-30.2595461,288.2301,1688.36758,3.88548,-1.50383,20.71566,4.00324,288.253,100,TRUE
73104,19/3/2024,1:14:34,999992,2.01945,149.8878453,-30.2595616,288.6728,1629.64431,3.23233,3.14643,5.9219,7.00707,288.696,100,TRUE
73105,19/3/2024,1:14:35,999991,2.01928,149.8878386,-30.259578,288.5602,1576.43456,2.69108,-2.8781,24.43991,3.00273,288.583,100,TRUE
73106,19/3/2024,1:14:36,999992,2.0191,149.8878308,-30.2595962,288.1211,1643.83671,3.30672,0.98022,15.08264,6.00306,288.144,100,TRUE
73107,19/3/2024,1:14:37,999991,2.01892,149.8878242,-30.2596139,287.6121,1687.35434,2.94192,2.35279,11.35806,7.00147,287.635,100,TRUE
73108,19/3/2024,1:14:38,999992,2.01874,149.8878135,-30.2596323,287.7233,1632.29991,4.87543,3.14827,5.92528,7.00988,287.746,100,TRUE
73109,19/3/2024,1:14:39,999991,2.01856,149.8878043,-30.2596508,287.8206,1587.65094,3.13774,0.3965,13.35697,5.00205,287.843,100,TRUE
73110,19/3/2024,1:14:40,999992,2.14338,149.8877987,-30.2596698,287.6492,1680.86408,3.33546,1.41558,29.3483,9.00999,287.672,100,TRUE
73111,19/3/2024,1:14:41,999992,2.01821,149.8877929,-30.2596904,286.8952,1579.80412,3.01224,5.15811,9.27514,10.00509,286.918,100,TRUE
73112,19/3/2024,1:14:42,999991,2.01803,149.8877852,-30.2597114,286.0404,1584.12473,3.5905300000000002,1.1874,7.91611,5.00355,286.063,100,TRUE
73113,19/3/2024,1:14:43,999992,2.01785,149.8877784,-30.2597313,285.3487,1544.63175,3.35258,2.35355,11.36082,7.00286,285.372,100,TRUE
73114,19/3/2024,1:14:44,999991,2.01767,149.8877708,-30.2597506,284.5213,1625.15386,3.29239,-2.35092,20.80409,3.00213,284.544,100,TRUE
73115,19/3/2024,1:14:45,999992,2.01749,149.8877629,-30.2597672,283.9005,1575.11676,2.74132,-0.92018,22.43776,5.00355,283.923,100,TRUE
73116,19/3/2024,1:14:46,999992,2.01731,149.88775330000001,-30.2597842,284.4434,1563.79441,1.85024,4.89471,11.08997,10.00508,284.466,100,TRUE
73117,19/3/2024,1:14:47,999991,2.01713,149.8877427,-30.2597983,285.2243,1595.4946,2.10725,0.50978,24.06083,7.00217,285.247,100,TRUE
73118,19/3/2024,1:14:48,999992,2.01695,149.8877339,-30.2598142,284.6306,1590.49146,3.07388,1.24307,13.26464,6.00185,284.653,100,TRUE
73119,19/3/2024,1:14:49,999991,2.01678,149.8877252,-30.25983,285.0011,1566.73908,3.07543,-1.82417,17.18156,3.00333,285.024,100,TRUE
73120,19/3/2024,1:14:50,999992,2.0166,149.8877167,-30.2598441,285.7263,1601.1352,3.22081,0.39706,13.36172,5.00355,285.749,100,TRUE
73121,19/3/2024,1:14:51,999991,2.01642,149.8877052,-30.2598601,286.1072,1586.96805,2.34258,3.40801,4.1035,7.00427,286.13,100,TRUE
73122,19/3/2024,1:14:52,999992,2.01624,149.8876994,-30.2598775,285.8201,1626.33991,3.13703,0.39613,13.35377,5.00105,285.843,100,TRUE
73123,19/3/2024,1:14:53,999991,2.01606,149.887694,-30.2598951,285.4663,1662.67931,2.36797,9.3982,8.82712,15.01517,285.489,100,TRUE
73124,19/3/2024,1:14:54,999992,2.01588,149.8876853,-30.2599134,285.8633,1579.80254,3.59315,-1.29717,13.54001,3.00152,285.886,100,TRUE
73125,19/3/2024,1:14:55,999991,2.0157,149.887676,-30.2599325,286.4666,1640.65706,3.52233,-0.12943,16.99801,5.00506,286.489,100,TRUE
73126,19/3/2024,1:14:56,999992,2.01552,149.8876665,-30.2599527,286.8246,1583.80616,2.82391,2.14728,18.53085,8.00407,286.847,100,TRUE
73127,19/3/2024,1:14:57,999991,2.01534,149.8876591,-30.2599726,286.4268,1594.81335,3.06532,1.56375,16.80676,7.00357,286.45,100,TRUE
73128,19/3/2024,1:14:58,999992,2.01516,149.8876539,-30.2599911,286.3129,1669.01643,3.29322,0.71704,16.89943,6.00366,286.336,100,TRUE
73129,19/3/2024,1:14:59,999991,2.01498,149.8876499,-30.2600078,286.4761,1601.97721,2.9731900000000002,-1.18365,24.25031,5.00305,286.499,100,TRUE
73130,19/3/2024,1:15:00,999992,2.0148,149.8876441,-30.2600255,286.286,1555.94757,2.86122,2.35432,11.3636,7.00427,286.309,100,TRUE
73131,19/3/2024,1:15:01,999991,2.01461,149.8876382,-30.2600437,285.3332,1633.6698,2.08096,3.05051,23.79129,10.0041,285.356,100,TRUE
73132,19/3/2024,1:15:02,999992,2.01443,149.8876315,-30.2600609,284.4886,1598.97378,1.85971,6.06254,14.5399,12.00731,284.511,100,TRUE
73133,19/3/2024,1:15:03,999991,2.01425,149.8876228,-30.2600794,284.1019,1669.51926,2.33292,3.63654,25.52925,11.01002,284.125,100,TRUE
73134,19/3/2024,1:15:04,999992,2.01407,149.8876164,-30.2600965,283.8617,1580.80463,2.10312,-0.07336,22.34202,6.00306,283.885,100,TRUE
73135,19/3/2024,1:15:05,999991,2.01389,149.8876097,-30.2601143,283.0253,1580.80621,2.35617,5.15812,9.27515,10.0051,283.048,100,TRUE
73136,19/3/2024,1:15:06,999992,2.01371,149.8876021,-30.2601349,282.1774,1647.82744,3.11243,-0.1293,16.99995,5.00555,282.2,100,TRUE
73137,19/3/2024,1:15:07,999991,2.01353,149.8875941,-30.2601542,281.4091,1622.63887,3.21264,-0.77003,9.91657,3.00303,281.432,100,TRUE
73138,19/3/2024,1:15:08,999992,2.01335,149.8875879,-30.2601722,280.8718,1548.63339,3.09271,2.09018,13.17548,7.00286,280.895,100,TRUE
73139,19/3/2024,1:15:09,999991,2.01317,149.8875824,-30.2601922,280.6037,1583.3325,2.80104,5.26958,19.97599,12.00252,280.626,100,TRUE
73140,19/3/2024,1:15:10,999992,2.01298,149.8875776,-30.2602137,280.1878,1577.11818,3.84927,-0.12984,16.99213,5.00355,280.211,100,TRUE
73141,19/3/2024,1:15:11,999991,2.0128,149.8875704,-30.2602349,279.8947,1583.49088,4.41692,-0.71379,15.26059,4.00124,279.917,100,TRUE
73142,19/3/2024,1:15:12,999992,2.01262,149.8875628,-30.2602553,280.0966,1591.60593,2.47881,-0.18621,11.64152,4.00404,280.119,100,TRUE
73143,19/3/2024,1:15:13,999991,2.01244,149.8875562,-30.2602774,279.7181,1582.80723,3.29285,0.71683,16.89751,6.00306,279.741,100,TRUE
73144,19/3/2024,1:15:14,999992,2.01226,149.887549,-30.2602978,279.7246,1644.83558,2.97406,0.39668,13.35852,5.00254,279.747,100,TRUE
73145,19/3/2024,1:15:15,999991,2.01208,149.8875417,-30.260319,279.3195,1539.24679,3.54005,0.71748,16.90334,6.00486,279.342,100,TRUE
73146,19/3/2024,1:15:16,999992,2.01189,149.8875334,-30.2603411,278.9151,1628.6433,2.97231,2.8829,7.73765,7.00707,278.938,100,TRUE
73147,19/3/2024,1:15:17,999991,2.01171,149.8875245,-30.2603626,279.0856,1606.14036,3.68522,-0.12983,16.99215,5.00355,279.108,100,TRUE
73148,19/3/2024,1:15:18,999992,2.01153,149.8875157,-30.2603847,278.7215,1504.36747,4.27419,0.13393,15.18047,5.00455,278.744,100,TRUE
73149,19/3/2024,1:15:19,999991,2.01135,149.8875069,-30.2604055,278.9035,1573.96012,3.32901,-2.14416,13.6324,2.00122,278.926,100,TRUE
73150,19/3/2024,1:15:20,999992,2.01116,149.8874978,-30.2604262,279.1117,1648.3335,1.87745,3.84273,18.35563,10.0081,279.135,100,TRUE
73151,19/3/2024,1:15:21,999991,2.01098,149.8874895,-30.2604469,278.9291,1550.94608,2.89238,0.39687,13.36014,5.00305,278.952,100,TRUE
73152,19/3/2024,1:15:22,999992,2.0108,149.8874786,-30.2604669,278.9081,1581.48868,3.35221,0.86626,4.37368,4.00124,278.931,100,TRUE
73153,19/3/2024,1:15:23,999991,2.01062,149.8874688,-30.2604871,279.0265,1656.34164,2.85723,3.25903,16.63103,9.0073,279.049,100,TRUE
73154,19/3/2024,1:15:24,999992,2.01043,149.8874592,-30.2605084,279.0589,1609.30193,3.0374,-2.03078,24.34641,4.00324,279.082,100,TRUE
73155,19/3/2024,1:15:25,999991,2.01025,149.8874494,-30.260528,279.0954,1491.35713,2.14574,-0.7701,9.91532,3.00273,279.118,100,TRUE
73156,19/3/2024,1:15:26,999992,2.01007,149.8874406,-30.2605487,279.2346,1584.48961,2.70893,-0.45045,13.44609,4.00124,279.257,100,TRUE
73157,19/3/2024,1:15:27,999991,2.00988,149.8874311,-30.2605682,279.364,1545.78835,2.96602,2.29719,6.00843,6.00306,279.387,100,TRUE
73158,19/3/2024,1:15:28,999992,2.0097,149.8874222,-30.2605875,279.2688,1571.6428,2.73936,7.69798,9.00176,13.00532,279.292,100,TRUE
73159,19/3/2024,1:15:29,999991,2.00952,149.8874121,-30.2606061,279.7853,1540.2476,2.72897,0.39725,13.36332,5.00405,279.808,100,TRUE
73160,19/3/2024,1:15:30,999992,2.00933,149.8874019,-30.2606233,280.881,1580.12031,2.52418,4.1624,21.89319,11.0078,280.904,100,TRUE
73161,19/3/2024,1:15:31,999991,2.00915,149.8873912,-30.2606405,281.4632,1588.65135,1.91696,1.56345,16.80483,7.00287,281.486,100,TRUE
73162,19/3/2024,1:15:32,999992,2.00896,149.8873811,-30.260657900000002,281.7493,1566.42388,3.20885,3.20273,11.27699,8.00728,281.772,100,TRUE
73163,19/3/2024,1:15:33,999991,2.00878,149.8873687,-30.2606764,281.9518,1596.293,3.46727,0.39725,13.36332,5.00405,281.975,100,TRUE
73164,19/3/2024,1:15:34,999991,2.0086,149.8873578,-30.2606931,282.6015,1532.78019,2.74653,1.24361,13.2678,6.00306,282.624,100,TRUE
73165,19/3/2024,1:15:35,999992,2.00841,149.8873464,-30.2607106,283.2795,1610.62512,2.78388,-0.12943,16.99799,5.00505,283.302,100,TRUE
73166,19/3/2024,1:15:36,999991,2.00823,149.887336,-30.2607287,284.212,1653.67801,2.85818,-3.78098,19.16389,1.00041,284.235,100,TRUE
73167,19/3/2024,1:15:37,999991,2.00804,149.8873256,-30.2607475,284.9394,1563.3283,2.81835,0.07609,9.8159,4.00084,284.962,100,TRUE
73168,19/3/2024,1:15:38,999992,2.00786,149.8873161,-30.2607646,285.4314,1582.28006,3.10676,-0.71341,15.26947,4.00324,285.454,100,TRUE
73169,19/3/2024,1:15:39,999991,2.00767,149.8873059,-30.2607819,285.9359,1683.3535,3.05625,3.46278,9.45304,8.00168,285.959,100,TRUE
73170,19/3/2024,1:15:40,999992,2.00749,149.8872961,-30.2607976,287.0627,1540.93843,3.76341,0.86696,4.37575,4.00244,287.085,100,TRUE
73171,19/3/2024,1:15:41,999991,2.00731,149.8872858,-30.2608158,287.217,1550.10057,2.71136,2.61815,9.54979,7.00497,287.24,100,TRUE
73172,19/3/2024,1:15:42,999992,2.00712,149.8872752,-30.2608344,287.1769,1597.97317,3.63516,0.98046,15.0844,6.00366,287.2,100,TRUE
73173,19/3/2024,1:15:43,999991,2.00694,149.8872642,-30.2608529,287.1708,1655.16827,2.37445,-0.12903,17.00388,5.00656,287.194,100,TRUE
73174,19/3/2024,1:15:44,999992,2.00675,149.8872509,-30.2608684,287.6361,1622.82602,2.7407,-0.92029,22.43276,5.00255,287.659,100,TRUE
73175,19/3/2024,1:15:45,999991,2.00657,149.887243,-30.2608836,288.3536,1515.77304,3.07337,-1.82396,17.16973,3.00153,288.376,100,TRUE
73176,19/3/2024,1:15:46,999992,2.00638,149.8872332,-30.2609018,288.6891,1618.14727,2.86153,3.8422,18.35354,10.0071,288.712,100,TRUE
73177,19/3/2024,1:15:47,999991,2.0062,149.8872229,-30.2609201,288.7833,1558.04103,3.06807,0.07779,9.82949,4.00525,288.806,100,TRUE
73178,19/3/2024,1:15:48,999992,2.00601,149.887215,-30.2609372,289.1201,1624.33949,1.34262,1.56284,16.80094,7.00146,289.143,100,TRUE
73179,19/3/2024,1:15:49,999991,2.00583,149.8872068,-30.2609561,289.6645,1681.85775,2.50751,9.4495,14.17524,16.00816,289.687,100,TRUE
73180,19/3/2024,1:15:50,999992,2.00564,149.887197,-30.2609737,290.4951,1587.96707,2.23162,-0.18672,11.63585,4.00244,290.518,100,TRUE
73181,19/3/2024,1:15:51,999991,2.00545,149.8871883,-30.2609936,291.0251,1516.37991,2.58026,3.72974,7.64586,8.00729,291.048,100,TRUE
73182,19/3/2024,1:15:52,999991,2.00527,149.8871805,-30.2610148,290.3125,1647.67555,3.22093,3.46377,9.45544,8.00328,290.335,100,TRUE
73183,19/3/2024,1:15:53,999992,2.00508,149.8871696,-30.2610344,290.7165,1641.8356900000001,3.06309,7.11536,7.27881,12.00611,290.739,100,TRUE
73184,19/3/2024,1:15:54,999991,2.0049,149.8871597,-30.2610558,290.7077,1591.81023,3.55155,-2.08735,18.98456,3.00153,290.731,100,TRUE
73185,19/3/2024,1:15:55,999991,2.00471,149.8871528,-30.261077,290.7897,1538.78478,2.14814,-0.28001,29.51069,7.00357,290.812,100,TRUE
73186,19/3/2024,1:15:56,999992,2.00453,149.8871427,-30.2611002,290.5656,1601.45572,2.00938,2.7325,20.26407,9.00819,290.588,100,TRUE
73187,19/3/2024,1:15:57,999991,2.00434,149.887132,-30.261126,290.3989,1609.78686,3.25463,0.0207,4.47001,3.00333,290.422,100,TRUE
73188,19/3/2024,1:15:58,999992,2.00415,149.8871222,-30.2611484,290.6408,1587.96707,2.79307,2.61774,9.54857,7.00427,290.664,100,TRUE
73189,19/3/2024,1:15:59,999991,2.00397,149.8871115,-30.2611705,291.3887,1641.49376,4.23378,0.92443,9.73377,5.00455,291.412,100,TRUE
73190,19/3/2024,1:16:00,999992,2.00378,149.8870992,-30.2611913,292.0562,1501.21448,2.25868,-1.24036,18.90025,4.00324,292.079,100,TRUE
73191,19/3/2024,1:16:01,999991,2.00359,149.8870886,-30.2612132,292.8806,1539.78529,3.75256,-1.8807,11.81594,2.00102,292.903,100,TRUE
73192,19/3/2024,1:16:02,999992,2.00341,149.8870798,-30.2612358,293.0987,1488.90674,2.88434,2.29757,6.00927,6.00366,293.121,100,TRUE
73193,19/3/2024,1:16:03,999991,2.00322,149.8870699,-30.2612579,293.5453,1634.83377,3.16,-1.24042,18.89384,4.00204,293.568,100,TRUE
73194,19/3/2024,1:16:04,999992,2.00303,149.8870603,-30.26128,294.239,1581.27925,2.75328,4.89663,11.09407,10.0081,294.262,100,TRUE
73195,19/3/2024,1:16:05,999991,2.00285,149.8870498,-30.2613004,294.6235,1591.44822,3.79119,1.30147,18.63007,7.00638,294.646,100,TRUE
73196,19/3/2024,1:16:06,999991,2.00266,149.8870401,-30.2613218,295.3046,1603.6575,2.24959,2.14693,18.52876,8.00328,295.327,100,TRUE
73197,19/3/2024,1:16:07,999992,2.00247,149.8870307,-30.2613425,295.3849,1659.01034,2.9929,-0.24347,6.28153,3.00183,295.408,100,TRUE
73198,19/3/2024,1:16:08,999991,2.00229,149.8870214,-30.2613642,295.9042,1638.32704,2.92078,0.92419,9.73254,5.00405,295.927,100,TRUE
73199,19/3/2024,1:16:09,999991,2.0021,149.8870112,-30.2613849,296.3874,1600.49615,2.90527,2.14657,18.52666,8.00248,296.41,100,TRUE
73200,19/3/2024,1:16:10,999992,2.00191,149.8870013,-30.2614067,296.5585,1552.10044,2.65588,0.07686,9.82206,4.00284,296.581,100,TRUE
73201,19/3/2024,1:16:11,999991,2.00172,149.8869928,-30.2614268,296.4757,1594.45095,3.26657,0.1907,20.53643,6.00546,296.498,100,TRUE
73202,19/3/2024,1:16:12,999992,2.00154,149.8869833,-30.2614478,296.4168,1650.16997,3.55935,4.63254,12.90792,10.0071,296.44,100,TRUE
73203,19/3/2024,1:16:13,999991,2.00135,149.8869743,-30.261468700000002,296.6532,1597.97476,3.29664,-1.76724,22.52604,4.00244,296.676,100,TRUE
73204,19/3/2024,1:16:14,999992,2.00116,149.8869648,-30.2614892,296.7331,1611.9817,1.76263,1.24388,13.26938,6.00366,296.756,100,TRUE
73205,19/3/2024,1:16:15,999991,2.00097,149.8869542,-30.2615101,297.2812,1541.94058,2.7191,0.71705,16.89945,6.00366,297.304,100,TRUE
73206,19/3/2024,1:16:16,999991,2.00079,149.8869451,-30.2615324,297.6059,1540.7858,3.56199,2.14729,18.53087,8.00408,297.629,100,TRUE
73207,19/3/2024,1:16:17,999991,2.0006,149.8869373,-30.261553,297.9095,1575.33082,2.51471,4.57277,7.54802,9.00189,297.932,100,TRUE
73208,19/3/2024,1:16:18,999992,2.00041,149.8869286,-30.2615727,297.9806,1596.2914,3.29052,3.20226,11.27561,8.00648,298.003,100,TRUE
73209,19/3/2024,1:16:19,999991,2.00022,149.8869211,-30.2615928,297.5723,1611.82042,2.90831,8.28243,10.72702,14.00713,297.595,100,TRUE
73210,19/3/2024,1:16:20,999992,2.00003,149.8869155,-30.2616085,297.3206,1616.46937,3.53924,-2.3511,20.80874,3.00273,297.343,100,TRUE
73211,19/3/2024,1:16:21,999991,1.99985,149.8869093,-30.26162,297.2997,1656.01017,3.67094,-0.39339,18.80523,5.00305,297.323,100,TRUE
73212,19/3/2024,1:16:22,999992,3.63921,149.8869047,-30.261628,297.5152,1623.50166,2.94446,-1.71042,27.87121,5.00155,297.538,100,TRUE
73213,19/3/2024,1:16:23,999991,1.99947,149.8869079,-30.2616271,296.2017,1593.13112,3.1631,4.896,11.09272,10.00711,296.224,100,TRUE
73214,19/3/2024,1:16:24,999991,1.99928,149.886909,-30.2616278,295.55,1599.49584,3.10622,3.84008,18.34521,10.0031,295.573,100,TRUE
73215,19/3/2024,1:16:25,999992,1.99909,149.8869087,-30.2616299,294.931,1573.27278,3.19925,2.03485,7.82637,6.00486,294.954,100,TRUE
73216,19/3/2024,1:16:26,999991,1.9989,149.8869104,-30.26163,294.1613,1607.46279,4.30657,1.2447,13.27413,6.00546,294.184,100,TRUE
73217,19/3/2024,1:16:27,999991,1.99871,149.8869114,-30.2616309,293.2686,1549.2549,3.34943,3.25903,16.63103,9.0073,293.291,100,TRUE
73218,19/3/2024,1:16:28,999992,1.99853,149.8869125,-30.2616322,292.135,1501.91467,3.25281,1.50731,11.45435,6.00366,292.158,100,TRUE
73219,19/3/2024,1:16:29,999991,1.99834,149.8869131,-30.2616335,291.1324,1635.32461,2.60189,2.09161,13.18178,7.00567,291.155,100,TRUE
73220,19/3/2024,1:16:30,999992,1.99815,149.8869158,-30.2616354,290.2409,1639.67063,3.66551,0.50998,24.06346,7.00286,290.264,100,TRUE
73221,19/3/2024,1:16:31,999991,1.99796,149.8869165,-30.2616369,289.3258,1670.85465,3.53197,1.03847,20.45025,7.00778,289.349,100,TRUE
73222,19/3/2024,1:16:32,999991,1.99777,149.886918,-30.2616379,288.2478,1597.97476,3.98173,0.34012,8.00581,4.00244,288.271,100,TRUE
73223,19/3/2024,1:16:33,999992,1.99758,149.8869205,-30.2616394,286.9146,1603.97682,3.05179,1.30063,18.6237,7.00427,286.937,100,TRUE
73224,19/3/2024,1:16:34,999991,1.99739,149.8869228,-30.2616408,285.7352,1585.4915,4.14321,-1.24047,18.88955,4.00124,285.758,100,TRUE
73225,19/3/2024,1:16:35,999991,1.9972,149.8869256,-30.2616412,284.8168,1638.1631,3.57665,2.41146,16.71987,8.00568,284.84,100,TRUE
73226,19/3/2024,1:16:36,999992,2.10617,149.8869263,-30.2616424,284.6437,1669.84995,3.96278,2.46742,22.06979,9.00458,284.666,100,TRUE
73227,19/3/2024,1:16:37,999991,1.99682,149.8869266,-30.2616428,284.1765,1620.15031,2.64321,2.8816,7.73458,7.00497,284.199,100,TRUE
73228,19/3/2024,1:16:38,999992,1.99663,149.8869266,-30.2616432,283.5177,1647.50908,4.73221,2.08983,13.17391,7.00216,283.541,100,TRUE
73229,19/3/2024,1:16:39,999991,1.9984,149.8869263,-30.2616437,283.2574,1594.81176,4.09446,-1.61731,10.00108,2.00102,283.28,100,TRUE
73230,19/3/2024,1:16:40,999991,1.99626,149.886926,-30.2616443,283.0534,1625.66652,2.48293,3.46377,9.45544,8.00328,283.076,100,TRUE
73231,19/3/2024,1:16:41,999991,2.05348,149.8869261,-30.2616449,282.7352,1632.15883,2.8153,2.46821,22.07474,9.00639,282.758,100,TRUE
73232,19/3/2024,1:16:42,999992,1.99588,149.8869263,-30.2616451,282.0389,1653.66855,3.17562,0.51116,24.07943,7.00707,282.062,100,TRUE
73233,19/3/2024,1:16:43,999991,2.05313,149.8869269,-30.2616451,281.3789,1685.19649,3.43692,3.93539,0.47375,7.00497,281.402,100,TRUE
73234,19/3/2024,1:16:44,999992,1.9955,149.8869272,-30.2616452,280.817,1675.18771,3.58126,2.99511,18.4443,9.00639,280.84,100,TRUE
73235,19/3/2024,1:16:45,999991,1.99531,149.8869281,-30.2616458,280.6662,1602.13752,3.45301,0.13361,15.17694,5.00355,280.689,100,TRUE
73236,19/3/2024,1:16:46,999991,1.99512,149.8869285,-30.2616469,280.3321,1596.293,3.6048,1.45114,6.10176,5.00405,280.355,100,TRUE
73237,19/3/2024,1:16:47,999991,1.99493,149.886928,-30.2616477,280.2306,1595.97354,4.28668,-1.09048,6.37229,2.00122,280.253,100,TRUE
73238,19/3/2024,1:16:48,999992,1.99473,149.8869273,-30.261649,280.1972,1614.30597,2.93464,2.67532,14.90639,8.00648,280.22,100,TRUE
73239,19/3/2024,1:16:49,999991,1.99454,149.8869273,-30.2616492,279.9337,1633.15954,3.23467,2.14801,18.53508,8.00568,279.957,100,TRUE
73240,19/3/2024,1:16:50,999992,1.99435,149.8869271,-30.2616497,279.3433,1565.48373,3.11547,2.0331,7.82119,6.00185,279.366,100,TRUE
73241,19/3/2024,1:16:51,999991,1.99416,149.8869276,-30.2616513,278.5343,1578.80361,3.71796,4.04779,11.18073,9.00458,278.557,100,TRUE
73242,19/3/2024,1:16:52,999991,1.99397,149.8869271,-30.261652,278.4251,1656.67924,2.45399,-0.13024,16.9863,5.00205,278.448,100,TRUE
73243,19/3/2024,1:16:53,999991,1.99378,149.8869259,-30.2616532,278.4394,1575.74908,2.83388,-2.72839,11.91534,1.00111,278.462,100,TRUE
73244,19/3/2024,1:16:54,999992,1.99359,149.8869256,-30.2616525,278.1863,1638.99815,4.12846,4.04834,11.1821,9.00548,278.209,100,TRUE
